,",period_begin",period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
3,2019-10-01,2019-12-31,90,zip code,2,23679,f,Zip Code: 55356,,Minnesota,MN,Single Family Residential,6,650000,0.0317460317460318,0.2621359223300971,458700,-0.1671357240127099,-0.3964473684210526,186.54131618010885,-0.0267873047289178,0.0592353975805546,182.74100067008536,-0.0870501247515156,-0.2736045223364105,25,-0.074074074074074,0.4705882352941177,1.0,-0.8333333333333333,-0.75,15,-0.3478260869565217,-0.1666666666666666,32,-0.0588235294117647,0.032258064516129,,,,65,4.0,24.0,0.9745713540558772,0.0072298795791294,0.017259848300396,0.2,0.1259259259259259,0.0823529411764706,,,,0.0,-0.3333333333333333,-0.25,"Minneapolis, MN",33460,2023-01-15 14:45:07
