,",period_begin",period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated
4,2019-08-01,2019-10-31,90,zip code,2,8704,f,Zip Code: 21869,,Maryland,MD,All Residential,-1,106500,0.5053003533568905,0.1151832460732984,16500000,0.0,193.11764705882356,105.08620689655172,0.6056269075127103,0.1289889871818017,1178.571428571429,0.0,13.974789915966388,3,-0.25,0.0,,,,1,0.0,-0.6666666666666667,3,-0.25,-0.25,,,,183,14.5,131.0,0.8227322269975468,0.0318477532826141,-0.1889486846833646,0.0,0.0,-0.3333333333333333,,,,,,,"Cambridge, MD",15700,2023-01-15 14:45:07
